Abbreviation,Description,Neutral formula,Charged formula,Charge,Compartment,KEGG ID,PubChem ID,ChEBI ID,InChI string,SMILES
m02033[g],GT3,C64H107N4O37R,C64H107N4O37R,0,g,C06299,,CHEBI:28541,,
m00002[c],(+)-alpha-pinene,C10H16,C10H16,0,c,C06306,,CHEBI:28261,,
m00002[s],(+)-alpha-pinene,C10H16,C10H16,0,s,C06306,,CHEBI:28261,,
m02395[c],lipoxin A4,C20H32O5,C20H32O5,0,c,C06314,,CHEBI:6498,,
m02395[n],lipoxin A4,C20H32O5,C20H32O5,0,n,C06314,,CHEBI:6498,,
m02395[p],lipoxin A4,C20H32O5,C20H32O5,0,p,C06314,,CHEBI:6498,,
m02395[r],lipoxin A4,C20H32O5,C20H32O5,0,r,C06314,,CHEBI:6498,,
m02396[c],lipoxin B4,C20H32O5,C20H32O5,0,c,C06315,,CHEBI:6499,,
m02396[n],lipoxin B4,C20H32O5,C20H32O5,0,n,C06315,,CHEBI:6499,,
m02396[p],lipoxin B4,C20H32O5,C20H32O5,0,p,C06315,,CHEBI:6499,,
m02396[r],lipoxin B4,C20H32O5,C20H32O5,0,r,C06315,,CHEBI:6499,,
m01448[c],"cholest-5-ene-3beta,7alpha,27-triol",C27H46O3,C27H46O3,0,c,C06341,,CHEBI:18431,,
m01448[m],"cholest-5-ene-3beta,7alpha,27-triol",C27H46O3,C27H46O3,0,m,C06341,,CHEBI:18431,,
m02621[c],norlaudanosoline,C16H17NO4,C16H17NO4,0,c,C06350,,CHEBI:28770,,
m00188[c],[methionine synthase]-cob(II)alamin,C62H89CoN13O14P.C7H8N4O2R2,C62H89CoN13O14P.C7H8N4O2R2,0,c,C06409,,,,
m00189[c],[methionine synthase]-methylcob(I)alamin,C63H92CoN13O14P.C7H8N4O2R2,C63H92CoN13O14P.C7H8N4O2R2,0,c,C06410,,,,
m02642[c],octanoic acid,C8H16O2,C8H16O2,0,c,C06423,,CHEBI:28837;CHEBI:25646,,
m02642[s],octanoic acid,C8H16O2,C8H16O2,0,s,C06423,,CHEBI:28837;CHEBI:25646,,
m02494[c],myristic acid,C14H28O2,C14H28O2,0,c,C06424,,CHEBI:28875;CHEBI:30807,,
m02494[l],myristic acid,C14H28O2,C14H28O2,0,l,C06424,,CHEBI:28875;CHEBI:30807,,
m02494[r],myristic acid,C14H28O2,C14H28O2,0,r,C06424,,CHEBI:28875;CHEBI:30807,,
m02494[s],myristic acid,C14H28O2,C14H28O2,0,s,C06424,,CHEBI:28875;CHEBI:30807,,
m01771[c],eicosanoate,C20H40O2,C20H40O2,0,c,C06425,,CHEBI:28822;CHEBI:32360,,
m01771[l],eicosanoate,C20H40O2,C20H40O2,0,l,C06425,,CHEBI:28822;CHEBI:32360,,
m01771[r],eicosanoate,C20H40O2,C20H40O2,0,r,C06425,,CHEBI:28822;CHEBI:32360,,
m01771[s],eicosanoate,C20H40O2,C20H40O2,0,s,C06425,,CHEBI:28822;CHEBI:32360,,
m01932[c],gamma-linolenate,C18H30O2,C18H30O2,0,c,C06426,,CHEBI:28661;CHEBI:32391,,
m01932[l],gamma-linolenate,C18H30O2,C18H30O2,0,l,C06426,,CHEBI:28661;CHEBI:32391,,
m01932[r],gamma-linolenate,C18H30O2,C18H30O2,0,r,C06426,,CHEBI:28661;CHEBI:32391,,
m01932[s],gamma-linolenate,C18H30O2,C18H30O2,0,s,C06426,,CHEBI:28661;CHEBI:32391,,
m02389[c],linolenate,C18H30O2,C18H30O2,0,c,C06427,,CHEBI:27432;CHEBI:32387,,
m02389[l],linolenate,C18H30O2,C18H30O2,0,l,C06427,,CHEBI:27432;CHEBI:32387,,
m02389[r],linolenate,C18H30O2,C18H30O2,0,r,C06427,,CHEBI:27432;CHEBI:32387,,
m02389[s],linolenate,C18H30O2,C18H30O2,0,s,C06427,,CHEBI:27432;CHEBI:32387,,
m01784[c],EPA,C20H30O2,C20H30O2,0,c,C06428,,CHEBI:28364;CHEBI:58562,,
m01784[l],EPA,C20H30O2,C20H30O2,0,l,C06428,,CHEBI:28364;CHEBI:58562,,
m01784[n],EPA,C20H30O2,C20H30O2,0,n,C06428,,CHEBI:28364;CHEBI:58562,,
m01784[p],EPA,C20H30O2,C20H30O2,0,p,C06428,,CHEBI:28364;CHEBI:58562,,
m01784[r],EPA,C20H30O2,C20H30O2,0,r,C06428,,CHEBI:28364;CHEBI:58562,,
m01784[s],EPA,C20H30O2,C20H30O2,0,s,C06428,,CHEBI:28364;CHEBI:58562,,
m01689[c],DHA,C22H32O2,C22H32O2,0,c,C06429,,CHEBI:28125,,
m01689[l],DHA,C22H32O2,C22H32O2,0,l,C06429,,CHEBI:28125,,
m01689[r],DHA,C22H32O2,C22H32O2,0,r,C06429,,CHEBI:28125,,
m01689[s],DHA,C22H32O2,C22H32O2,0,s,C06429,,CHEBI:28125,,
m01685[c],"D-glucurono-6,3-lactone",C6H8O6,C6H8O6,0,c,C06430,,CHEBI:18268,,
m01685[r],"D-glucurono-6,3-lactone",C6H8O6,C6H8O6,0,r,C06430,,CHEBI:18268,,
m02782[c],prostaglandin D1,C20H34O5,C20H34O5,0,c,C06438,,CHEBI:27696,,
m02782[s],prostaglandin D1,C20H34O5,C20H34O5,0,s,C06438,,CHEBI:27696,,
m02787[c],prostaglandin E3,C20H30O5,C20H30O5,0,c,C06439,,CHEBI:28031,,
m02787[n],prostaglandin E3,C20H30O5,C20H30O5,0,n,C06439,,CHEBI:28031,,
m02787[s],prostaglandin E3,C20H30O5,C20H30O5,0,s,C06439,,CHEBI:28031,,
m01760[c],D-xylulose-1-phosphate,C5H11O8P,C5H11O8P,0,c,C06441,,,,
m02628[c],N-trimethyl-2-aminoethylphosphonate,C5H14NO3P,C5H14NO3P,0,c,C06459,,CHEBI:7347,,
m02370[c],leukotriene F4,C28H44N2O8S,C28H44N2O8S,0,c,C06462,,CHEBI:27491,,
m02370[s],leukotriene F4,C28H44N2O8S,C28H44N2O8S,0,s,C06462,,CHEBI:27491,,
m02384[c],L-iduronic acid,C6H10O7,C6H10O7,0,c,C06472,,CHEBI:28481,,
m02384[l],L-iduronic acid,C6H10O7,C6H10O7,0,l,C06472,,CHEBI:28481,,
m02384[s],L-iduronic acid,C6H10O7,C6H10O7,0,s,C06472,,CHEBI:28481,,
m02788[c],prostaglandin F1alpha,C20H36O5,C20H36O5,0,c,C06475,,CHEBI:28852,,
m02788[s],prostaglandin F1alpha,C20H36O5,C20H36O5,0,s,C06475,,CHEBI:28852,,
m02821[c],quinidine,C20H24N2O2,C20H24N2O2,0,c,C06527,,CHEBI:28593,,
m02821[s],quinidine,C20H24N2O2,C20H24N2O2,0,s,C06527,,CHEBI:28593,,
m01367[c],arsenite,AsO3,AsO3,0,c,C06697,,CHEBI:29866,,
m01443[c],chloroacetic acid,C2H3ClO2,C2H3ClO2,0,c,C06755,,CHEBI:27869,,
m03044[c],trichloroethene,C2HCl3,C2HCl3,0,c,C06790,,CHEBI:16602,,
m03044[s],trichloroethene,C2HCl3,C2HCl3,0,s,C06790,,CHEBI:16602,,
m01296[c],aflatoxin B1,C17H12O6,C17H12O6,0,c,C06800,,CHEBI:2504,,
m01296[s],aflatoxin B1,C17H12O6,C17H12O6,0,s,C06800,,CHEBI:2504,,
m02534[m],N-acetyl-L-cysteine,C5H9NO3S,C5H9NO3S,0,m,C06809,,,,
m01440[c],chloral hydrate,C2H3Cl3O2,C2H3Cl3O2,0,c,C06899,,CHEBI:28142,,
m01571[c],cimetidine,C10H16N6S,C10H16N6S,0,c,C06952,,,,
m01571[s],cimetidine,C10H16N6S,C10H16N6S,0,s,C06952,,,,
m02720[c],phenylacetate,C8H8O2,C8H8O2,0,c,C07086,,CHEBI:30745,,
m02720[m],phenylacetate,C8H8O2,C8H8O2,0,m,C07086,,CHEBI:30745,,
m03001[c],tolbutamide,C12H18N2O3S,C12H18N2O3S,0,c,C07148,,CHEBI:27999,,
m03001[s],tolbutamide,C12H18N2O3S,C12H18N2O3S,0,s,C07148,,CHEBI:27999,,
m02467[c],metformin,C4H11N5,C4H11N5,0,c,C07151,,CHEBI:6801,,
m02467[s],metformin,C4H11N5,C4H11N5,0,s,C07151,,CHEBI:6801,,
m02587[c],nifedipine,C17H18N2O6,C17H18N2O6,0,c,C07266,,CHEBI:7565,,
m02587[s],nifedipine,C17H18N2O6,C17H18N2O6,0,s,C07266,,CHEBI:7565,,
m02474[c],methylarsonate,CH5AsO3,CH5AsO3,0,c,C07294,,,,
m00948[p],"4,8,12-trimethyltridecanoyl-CoA",C37H66N7O17P3S,C37H66N7O17P3S,0,p,C07296,,CHEBI:15495,,
m00813[p],3-ketopristanoyl-CoA,C40H70N7O18P3S,C40H70N7O18P3S,0,p,C07297,,CHEBI:15371,,
m02653[c],omeprazole,C17H19N3O3S,C17H19N3O3S,0,c,C07324,,CHEBI:7772,,
m02653[s],omeprazole,C17H19N3O3S,C17H19N3O3S,0,s,C07324,,CHEBI:7772,,
m00298[c],11-HpODE,C18H32O4,C18H32O4,0,c,C07338,,,,
m00655[p],2-hydroxyphytanoyl-CoA,C41H74N7O18P3S,C41H74N7O18P3S,0,p,C07343,,,,
m02673[c],paclitaxel,C47H51NO14,C47H51NO14,0,c,C07394,,CHEBI:45863,,
m02673[s],paclitaxel,C47H51NO14,C47H51NO14,0,s,C07394,,CHEBI:45863,,
m03043[c],trichloroethanol,C2H3Cl3O,C2H3Cl3O,0,c,C07490,,CHEBI:28094,,
m01374[c],benzo[a]pyrene,C20H12,C20H12,0,c,C07535,,CHEBI:29865,,
m01374[s],benzo[a]pyrene,C20H12,C20H12,0,s,C07535,,CHEBI:29865,,
m01251[c],acetanilide,C8H9NO,C8H9NO,0,c,C07565,,CHEBI:28884,,
m02839[c],reverse triiodthyronine,C15H12I3NO4,C15H12I3NO4,0,c,C07639,,CHEBI:28774,,
m02839[r],reverse triiodthyronine,C15H12I3NO4,C15H12I3NO4,0,r,C07639,,CHEBI:28774,,
m02839[s],reverse triiodthyronine,C15H12I3NO4,C15H12I3NO4,0,s,C07639,,CHEBI:28774,,
m02765[c],previtamin D3,C27H44O,C27H44O,0,c,C07711,,,,
m00035[c],"(24R)-24,25-dihydroxycalciol",C27H44O3,C27H44O3,0,c,C07712,,CHEBI:28818,,
m00035[m],"(24R)-24,25-dihydroxycalciol",C27H44O3,C27H44O3,0,m,C07712,,CHEBI:28818,,
m00035[s],"(24R)-24,25-dihydroxycalciol",C27H44O3,C27H44O3,0,s,C07712,,CHEBI:28818,,
m03129[c],ursodeoxycholate,C24H40O4,C24H40O4,0,c,C07880,,CHEBI:9907,,
m03129[s],ursodeoxycholate,C24H40O4,C24H40O4,0,s,C07880,,CHEBI:9907,,
m02357[c],lepidimoide,C12H17O10.;C12H17O10,C12H17O10.;C12H17O10,0,c,C08241,,,,
m02357[s],lepidimoide,C12H17O10.;C12H17O10,C12H17O10.;C12H17O10,0,s,C08241,,,,
m01372[c],azelaic acid,C9H16O4,C9H16O4,0,c,C08261,,CHEBI:48131,,
m00684[c],3-(methylthio)propionic acid,C4H8O2S,C4H8O2S,0,c,C08276,,CHEBI:1438,,
m01373[c],behenic acid,C22H44O2,C22H44O2,0,c,C08281,,CHEBI:28941;CHEBI:23858,,
m01373[l],behenic acid,C22H44O2,C22H44O2,0,l,C08281,,CHEBI:28941;CHEBI:23858,,
m01373[r],behenic acid,C22H44O2,C22H44O2,0,r,C08281,,CHEBI:28941;CHEBI:23858,,
m01373[s],behenic acid,C22H44O2,C22H44O2,0,s,C08281,,CHEBI:28941;CHEBI:23858,,
m01408[c],bufotenine,C12H16N2O,C12H16N2O,0,c,C08299,,CHEBI:3210,,
m01583[c],cis-erucic acid,C22H42O2,C22H42O2,0,c,C08316,,CHEBI:28792;CHEBI:32393,,
m01583[l],cis-erucic acid,C22H42O2,C22H42O2,0,l,C08316,,CHEBI:28792;CHEBI:32393,,
m01583[r],cis-erucic acid,C22H42O2,C22H42O2,0,r,C08316,,CHEBI:28792;CHEBI:32393,,
m01583[s],cis-erucic acid,C22H42O2,C22H42O2,0,s,C08316,,CHEBI:28792;CHEBI:32393,,
m00325[c],12-hydroxydodecanoic acid,C12H24O3,C12H24O3,0,c,C08317,,CHEBI:39567,,
m00325[s],12-hydroxydodecanoic acid,C12H24O3,C12H24O3,0,s,C08317,,CHEBI:39567,,
m02385[c],lignocerate,C24H48O2,C24H48O2,0,c,C08320,,CHEBI:28866;CHEBI:31014,,
m02385[l],lignocerate,C24H48O2,C24H48O2,0,l,C08320,,CHEBI:28866;CHEBI:31014,,
m02385[r],lignocerate,C24H48O2,C24H48O2,0,r,C08320,,CHEBI:28866;CHEBI:31014,,
m02385[s],lignocerate,C24H48O2,C24H48O2,0,s,C08320,,CHEBI:28866;CHEBI:31014,,
m02564[c],nervonic acid,C24H46O2,C24H46O2,0,c,C08323,,CHEBI:44247;CHEBI:32392,,
m02564[l],nervonic acid,C24H46O2,C24H46O2,0,l,C08323,,CHEBI:44247;CHEBI:32392,,
m02564[r],nervonic acid,C24H46O2,C24H46O2,0,r,C08323,,CHEBI:44247;CHEBI:32392,,
m02564[s],nervonic acid,C24H46O2,C24H46O2,0,s,C08323,,CHEBI:44247;CHEBI:32392,,
m02675[c],palmitolate,C16H30O2,C16H30O2,0,c,C08362,,CHEBI:28716;CHEBI:32372,,
m02675[l],palmitolate,C16H30O2,C16H30O2,0,l,C08362,,CHEBI:28716;CHEBI:32372,,
m02675[r],palmitolate,C16H30O2,C16H30O2,0,r,C08362,,CHEBI:28716;CHEBI:32372,,
m02675[s],palmitolate,C16H30O2,C16H30O2,0,s,C08362,,CHEBI:28716;CHEBI:32372,,
m01585[c],cis-vaccenic acid,C18H34O2,C18H34O2,0,c,C08367,,CHEBI:50464;CHEBI:30827,,
m01585[l],cis-vaccenic acid,C18H34O2,C18H34O2,0,l,C08367,,CHEBI:50464;CHEBI:30827,,
m01585[r],cis-vaccenic acid,C18H34O2,C18H34O2,0,r,C08367,,CHEBI:50464;CHEBI:30827,,
m01585[s],cis-vaccenic acid,C18H34O2,C18H34O2,0,s,C08367,,CHEBI:50464;CHEBI:30827,,
m02045[c],harman,C12H10N2,C12H10N2,0,c,C09209,,CHEBI:5623,,
m03113[c],umbelliferone,C9H6O3,C9H6O3,0,c,C09315,,CHEBI:27510,,
m03113[s],umbelliferone,C9H6O3,C9H6O3,0,s,C09315,,CHEBI:27510,,
m02873[c],salsoline,C11H15NO2,C11H15NO2,0,c,C09640,,,,
m02875[c],salsolinol,C10H13NO2,C10H13NO2,0,c,C09642,,,,
m02752[c],picolinic acid,C6H5NO2,C6H5NO2,0,c,C10164,,CHEBI:28747,,
m01766[r],ecgonine,C9H15NO3,C9H15NO3,0,r,C10858,,CHEBI:4743,,
m01266[c],activated methyl group,CH3,CH3,0,c,C10905,,,,
m01403[c],bromobenzene,C6H5Br,C6H5Br,0,c,C11036,,CHEBI:3179,,
m01403[s],bromobenzene,C6H5Br,C6H5Br,0,s,C11036,,CHEBI:3179,,
m02836[c],retinoyl-glucuronide,C26H36O8,C26H36O8,0,c,C11061,,CHEBI:28870,,
m02836[r],retinoyl-glucuronide,C26H36O8,C26H36O8,0,r,C11061,,CHEBI:28870,,
m02836[s],retinoyl-glucuronide,C26H36O8,C26H36O8,0,s,C11061,,CHEBI:28870,,
m00242[c],"1,2-dibromoethane",C2H4Br2,C2H4Br2,0,c,C11088,,,,
m00242[s],"1,2-dibromoethane",C2H4Br2,C2H4Br2,0,s,C11088,,,,
m01795[c],estrone-glucuronide,C24H30O8,C24H30O8,0,c,C11133,,CHEBI:28919,,
m01795[r],estrone-glucuronide,C24H30O8,C24H30O8,0,r,C11133,,CHEBI:28919,,
m01795[s],estrone-glucuronide,C24H30O8,C24H30O8,0,s,C11133,,CHEBI:28919,,
m02967[c],testosterone glucuronide,C25H36O8,C25H36O8,0,c,C11134,,CHEBI:28835,,
m02967[r],testosterone glucuronide,C25H36O8,C25H36O8,0,r,C11134,,CHEBI:28835,,
m02967[s],testosterone glucuronide,C25H36O8,C25H36O8,0,s,C11134,,CHEBI:28835,,
m01339[c],androsterone-glucuronide,C25H38O8,C25H38O8,0,c,C11135,,CHEBI:28832,,
m01339[r],androsterone-glucuronide,C25H38O8,C25H38O8,0,r,C11135,,CHEBI:28832,,
m01339[s],androsterone-glucuronide,C25H38O8,C25H38O8,0,s,C11135,,CHEBI:28832,,
m01799[c],etiocholan-3alpha-ol-17-one 3-glucuronide,C25H38O8,C25H38O8,0,c,C11136,,CHEBI:37451,,
m01799[r],etiocholan-3alpha-ol-17-one 3-glucuronide,C25H38O8,C25H38O8,0,r,C11136,,CHEBI:37451,,
m01799[s],etiocholan-3alpha-ol-17-one 3-glucuronide,C25H38O8,C25H38O8,0,s,C11136,,CHEBI:37451,,
m02954[c],TAG epoxide,C2HCl3O,C2HCl3O,0,c,C11148,,CHEBI:28888,,
m01691[c],dichloroacetate,C2H2Cl2O2,C2H2Cl2O2,0,c,C11149,,,,
m03041[c],trichloroacetate,C2HCl3O2,C2HCl3O2,0,c,C11150,,CHEBI:30956,,
m01504[l],cholesterol-ester-palm,C43H76O2,C43H76O2,0,l,C11251,,CHEBI:3663,,
m01504[r],cholesterol-ester-palm,C43H76O2,C43H76O2,0,r,C11251,,CHEBI:3663,,
m01299[c],"aflatoxin B1-exo-8,9-epoxide-GSH",C27H29N3O13S,C27H29N3O13S,0,c,C11278,,CHEBI:2505,,
m02951[c],sulfoglycolithocholate,C26H42NO7S,C26H42NO7S,0,c,C11301,,,,
m02951[s],sulfoglycolithocholate,C26H42NO7S,C26H42NO7S,0,s,C11301,,,,
m02862[c],S-(PGA1)-glutathione,C30H49N3O10S,C30H49N3O10S,0,c,C11304,,,,
m01838[c],formyl-L-methionyl-peptide,C12H17N4O6SR3,C12H17N4O6SR3,0,c,C11439,,,,
m02472[c],methionyl-peptide,C11H17N4O5SR3,C11H17N4O5SR3,0,c,C11440,,,,
m00937[c],"4,4-dimethyl-14alpha-formyl-5alpha-cholesta-8,24-dien-3beta-ol",C30H48O2,C30H48O2,0,c,C11455,,,,
m00941[c],"4,4-dimethyl-5alpha-cholesta-8,14,24-trien-3beta-ol",C29H46O,C29H46O,0,c,C11455,,CHEBI:17813,,
m01720[c],DNA containing guanine,C10H14N5O7P(C5H8O5PR)n(C5H8O5PR)n,C10H14N5O7P(C5H8O5PR)n(C5H8O5PR)n,0,c,C11475,,,,
m03058[c],tRNA containing 5-aminomethyl-2-thiouridine,C10H16N3O8PS(C5H8O6PR)n(C5H8O6PR)n,C10H16N3O8PS(C5H8O6PR)n(C5H8O6PR)n,0,c,C11478,,,,
m00179[c],(S)-3-sulfolactate,C3H6O6S,C3H6O6S,0,c,C11499,,CHEBI:16712,,
m00179[m],(S)-3-sulfolactate,C3H6O6S,C3H6O6S,0,m,C11499,,CHEBI:16712,,
m00179[s],(S)-3-sulfolactate,C3H6O6S,C3H6O6S,0,s,C11499,,CHEBI:16712,,
m01710[c],diphospho-myo-inositol-polyphosphate,,,0,c,C11524,,,,
m02493[c],myo-inositol-polyphosphate,,,0,c,C11525,,,,
m01133[c],5-pp-inspP5,C6H19O27P7,C6H19O27P7,0,c,C11526,,CHEBI:30164,,
m01133[n],5-pp-inspP5,C6H19O27P7,C6H19O27P7,0,n,C11526,,CHEBI:30164,,
m00683[c],3-(acyloxy)acyl group of bacterial toxin,C54H89N2O25P2R7,C54H89N2O25P2R7,0,c,C11547,,,,
m00774[c],3-hydroxyacyl group of bacterial toxin,C52H91N2O23P2R5,C52H91N2O23P2R5,0,c,C11548,,,,
m00551[c],"1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate",C11H19O19P3R2,C11H19O19P3R2,0,c,C11554,,CHEBI:16152,,
m00551[n],"1-phosphatidyl-1D-myo-inositol-3,4-bisphosphate",C11H19O19P3R2,C11H19O19P3R2,0,n,C11554,,CHEBI:16152,,
m00525[c],"1D-myo-inositol-1,4,5,6-tetrakisphosphate",C6H16O18P4,C6H16O18P4,0,c,C11555,,CHEBI:16067,,
m00525[n],"1D-myo-inositol-1,4,5,6-tetrakisphosphate",C6H16O18P4,C6H16O18P4,0,n,C11555,,CHEBI:16067,,
m00555[c],"1-phosphatidyl-myo-inositol-3,5-bisphosphate",C11H19O19P3R2,C11H19O19P3R2,0,c,C11556,,,,
m00555[g],"1-phosphatidyl-myo-inositol-3,5-bisphosphate",C11H19O19P3R2,C11H19O19P3R2,0,g,C11556,,,,
m00555[r],"1-phosphatidyl-myo-inositol-3,5-bisphosphate",C11H19O19P3R2,C11H19O19P3R2,0,r,C11556,,,,
m02735[c],"phosphatidylinositol-3,5-bisphosphate",C11H19O19P3R2,C11H19O19P3R2,0,c,C11556,,CHEBI:16851,,
m02735[r],"phosphatidylinositol-3,5-bisphosphate",C11H19O19P3R2,C11H19O19P3R2,0,r,C11556,,CHEBI:16851,,
m00554[c],1-phosphatidyl-1D-myo-inositol-5-phosphate,C11H18O16P2R2,C11H18O16P2R2,0,c,C11557,,CHEBI:16500,,
m00554[g],1-phosphatidyl-1D-myo-inositol-5-phosphate,C11H18O16P2R2,C11H18O16P2R2,0,g,C11557,,CHEBI:16500,,
m00554[n],1-phosphatidyl-1D-myo-inositol-5-phosphate,C11H18O16P2R2,C11H18O16P2R2,0,n,C11557,,CHEBI:16500,,
m00554[r],1-phosphatidyl-1D-myo-inositol-5-phosphate,C11H18O16P2R2,C11H18O16P2R2,0,r,C11557,,CHEBI:16500,,
m01335[c],anandamide,C22H37NO2,C22H37NO2,0,c,C11695,,CHEBI:2700,,
m00668[c],2-naphthol,C10H8O,C10H8O,0,c,C11713,,CHEBI:10432,,
m00538[c],1-naphthol,C10H8O,C10H8O,0,c,C11714,,CHEBI:10319,,
m01104[c],5-hydroxyisourate,C5H4N4O4,C5H4N4O4,0,c,C11821,,CHEBI:18072,,
m01104[m],5-hydroxyisourate,C5H4N4O4,C5H4N4O4,0,m,C11821,,CHEBI:18072,,
m01104[p],5-hydroxyisourate,C5H4N4O4,C5H4N4O4,0,p,C11821,,CHEBI:18072,,
m00946[c],"4,6-dideoxy-4-oxo-dTDP-D-glucose",C16H24N2O15P2,C16H24N2O15P2,0,c,C11907,,CHEBI:57649,,
m02711[c],perillic acid,C10H14O2,C10H14O2,0,c,C11924,,CHEBI:36999,,
m02711[m],perillic acid,C10H14O2,C10H14O2,0,m,C11924,,CHEBI:36999,,
m03031[m],"trans-2-methyl-5-isopropylhexa-2,5-dienoyl-CoA",C31H50N7O17P3S,C31H50N7O17P3S,0,m,C11945,,,,
m03031[p],"trans-2-methyl-5-isopropylhexa-2,5-dienoyl-CoA",C31H50N7O17P3S,C31H50N7O17P3S,0,p,C11945,,,,
m01579[m],"cis-2-methyl-5-isopropylhexa-2,5-dienoyl-CoA",C31H50N7O17P3S,C31H50N7O17P3S,0,m,C11946,,,,
m01579[p],"cis-2-methyl-5-isopropylhexa-2,5-dienoyl-CoA",C31H50N7O17P3S,C31H50N7O17P3S,0,p,C11946,,,,
m00773[m],"3-hydroxy-2,6-dimethyl-5-methylene-heptanoyl-CoA",C31H52N7O18P3S,C31H52N7O18P3S,0,m,C11947,,,,
m00773[p],"3-hydroxy-2,6-dimethyl-5-methylene-heptanoyl-CoA",C31H52N7O18P3S,C31H52N7O18P3S,0,p,C11947,,,,
m01699[c],dihydroceramide pool,C19H38NO3R,C19H38NO3R,0,c,C12126,,CHEBI:31488,,
m02749[c],phytosphingosine,C18H39NO3,C18H39NO3,0,c,C12144,,CHEBI:46961,,
m02748[c],phytoceramide pool,C19H38NO4R,C19H38NO4R,0,c,C12145,,CHEBI:31998,,
m90163[c],"5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate",,,0,c,C12248,,CHEBI:58639,,
m90163[m],"5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate",,,0,m,C12248,,CHEBI:58639,,
m90163[p],"5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate",,,0,p,C12248,,CHEBI:58639,,
m01767[c],ecgonine-methyl ester,C10H17NO3,C10H17NO3,0,c,C12448,,CHEBI:31529,,
m01767[r],ecgonine-methyl ester,C10H17NO3,C10H17NO3,0,r,C12448,,CHEBI:31529,,
m01065[c],"5alpha-androstane-3alpha,17beta-diol",C19H32O2,C19H32O2,0,c,C12525,,CHEBI:36713,,
m90169[c],dehydrocholic acid,,,0,c,C13154,,,,
m90169[s],dehydrocholic acid,,,0,s,C13154,,,,
m01344[c],antipyrine,C11H12N2O,C11H12N2O,0,c,C13244,,CHEBI:31225,,
m01344[s],antipyrine,C11H12N2O,C11H12N2O,0,s,C13244,,CHEBI:31225,,
m02739[c],phosphodimethylethanolamine,C4H12NO4P,C4H12NO4P,0,c,C13482,,CHEBI:31997,,
m00610[c],24-hydroxycholesterol,C27H46O2,C27H46O2,0,c,C13550,,,,
m02143[c],hydrobromic acid,HBr,HBr,0,c,C13645,,CHEBI:47266,,
m01647[c],debrisoquin,C10H13N3,C10H13N3,0,c,C13650,,CHEBI:34665,,
m01647[s],debrisoquin,C10H13N3,C10H13N3,0,s,C13650,,CHEBI:34665,,
m01737[c],dopamine-3-O-sulfate,C8H11NO5S,C8H11NO5S,0,c,C13690,,CHEBI:37946,,
m01737[s],dopamine-3-O-sulfate,C8H11NO5S,C8H11NO5S,0,s,C13690,,CHEBI:37946,,
m00759[c],3alpha-hydroxy-5alpha-pregnan-20-one,C21H34O2,C21H34O2,0,c,C13712,,,,
m03051[c],tridecylic acid,C13H26O2,C13H26O2,0,c,C13795,,CHEBI:45919;CHEBI:125832,,
m03051[l],tridecylic acid,C13H26O2,C13H26O2,0,l,C13795,,CHEBI:45919;CHEBI:125832,,
m03051[r],tridecylic acid,C13H26O2,C13H26O2,0,r,C13795,,CHEBI:45919;CHEBI:125832,,
m03051[s],tridecylic acid,C13H26O2,C13H26O2,0,s,C13795,,CHEBI:45919;CHEBI:125832,,
m02784[c],prostaglandin D3,C20H30O5,C20H30O5,0,c,C13802,,CHEBI:34939,,
m02784[s],prostaglandin D3,C20H30O5,C20H30O5,0,s,C13802,,CHEBI:34939,,
m00635[c],2-arachidonoylglycerol,C23H38O4,C23H38O4,0,c,C13856,,CHEBI:52392,,
m00228[c],"1,1-dichloroethylene",C2H2Cl2,C2H2Cl2,0,c,C14039,,CHEBI:34031,,
m00228[s],"1,1-dichloroethylene",C2H2Cl2,C2H2Cl2,0,s,C14039,,CHEBI:34031,,
m00545[c],1-nitronaphthalene,C10H7NO2,C10H7NO2,0,c,C14040,,CHEBI:34104,,
m00545[s],1-nitronaphthalene,C10H7NO2,C10H7NO2,0,s,C14040,,CHEBI:34104,,
m01330[c],alpha-tocotrienol,C29H44O2,C29H44O2,0,c,C14153,,CHEBI:33270,,
m01330[r],alpha-tocotrienol,C29H44O2,C29H44O2,0,r,C14153,,CHEBI:33270,,
m01330[s],alpha-tocotrienol,C29H44O2,C29H44O2,0,s,C14153,,CHEBI:33270,,
m01938[c],gamma-tocotrienol,C28H42O2,C28H42O2,0,c,C14155,,,,
m01938[r],gamma-tocotrienol,C28H42O2,C28H42O2,0,r,C14155,,,,
m01938[s],gamma-tocotrienol,C28H42O2,C28H42O2,0,s,C14155,,,,
m02152[c],hydroxymethylglutathione,C11H19N3O7S,C11H19N3O7S,0,c,C14180,,CHEBI:48926,,
m00986[c],4-hydroxy-17beta-estradiol,C18H24O3,C18H24O3,0,c,C14209,,,,
m00986[l],4-hydroxy-17beta-estradiol,C18H24O3,C18H24O3,0,l,C14209,,,,
m00986[r],4-hydroxy-17beta-estradiol,C18H24O3,C18H24O3,0,r,C14209,,,,
m00986[s],4-hydroxy-17beta-estradiol,C18H24O3,C18H24O3,0,s,C14209,,,,
